emp_length,state,homeownership,annual_income,debt_to_income,delinq_2y,earliest_credit_line,inquiries_last_12m,total_credit_lines,open_credit_lines,total_credit_limit,total_credit_utilized,total_collection_amount_ever,accounts_opened_24m,num_satisfactory_accounts,num_accounts_120d_past_due,num_accounts_30d_past_due,num_active_debit_accounts,total_debit_limit,num_total_cc_accounts,num_open_cc_accounts,num_cc_carrying_balance,num_mort_accounts,account_never_delinq_percent,public_record_bankrupt,loan_amount,term,interest_rate,installment,loan_status,balance,paid_total,credit_line_utilization,credit_utilization,num_accounts_past_due,cc_utilization,delinquent_history,credit_duration,has_credit_inquiries_last_12m,has_collection_accounts,has_accounts_opened_24m,has_bankrupt_history,has_past_due_accounts,debt_limit_exceded,is_bad_loan,is_homeowner
8.0,TX,MORTGAGE,100000.0,10.07,0,2005,5,30,17,244360,38889,0,10,17,0.0,0,1,34400,19,15,5,5,93.3,0,40000,36,6.71,1229.79,Current,36964.71,3756.48,56.67,15.91,0.0,78.95,True,16,True,False,True,False,False,True,0,True
3.0,AZ,RENT,29300.0,54.81,1,2006,2,16,9,85649,46677,500,3,9,0.0,0,1,6800,10,6,1,0,93.8,0,11000,36,13.59,373.77,Fully Paid,0.0,11169.0345770106,56.25,54.5,0.0,60.0,False,15,True,True,True,False,False,True,0,False
4.0,CT,MORTGAGE,50000.0,14.07,0,1995,5,16,6,248457,28829,199,3,6,0.0,0,1,15500,12,4,1,2,100.0,0,12000,36,13.59,407.75,Current,10893.99,1662.71,37.5,11.6,0.0,33.33,True,26,True,True,True,False,False,False,0,True
4.0,KY,RENT,80000.0,17.64,0,2006,0,19,11,54991,29219,412,6,11,0.0,0,3,9800,8,7,3,2,94.7,1,20000,60,12.61,451.08,Current,19269.64,1325.22,57.89,53.13,0.0,87.5,True,15,False,True,True,True,False,True,0,False
10.0,OH,MORTGAGE,38248.0,12.39,0,1991,3,15,6,116400,16623,0,4,6,0.0,0,4,23900,7,4,4,2,100.0,0,10000,60,16.02,243.29,Current,9436.2,1198.65,40.0,14.28,0.0,57.14,True,30,True,False,True,False,False,False,0,True
1.0,VA,RENT,150000.0,4.9,0,2006,2,8,4,20500,20388,0,0,3,,0,4,20500,7,3,3,0,100.0,0,35000,36,17.09,1249.42,Current,31938.71,4914.6,50.0,99.45,,42.86,True,15,True,False,False,False,False,True,0,False
4.0,CT,RENT,50000.0,31.47,2,2005,0,20,14,61867,34725,0,4,14,0.0,0,3,14200,9,5,4,0,75.0,0,5600,36,10.9,183.08,Current,5199.75,545.85,70.0,56.13,0.0,55.56,False,16,False,False,True,False,False,False,0,False
10.0,CA,RENT,55200.0,27.61,0,1987,2,36,22,176697,42948,0,8,22,0.0,0,5,119000,27,20,9,0,100.0,0,19175,36,6.71,589.53,Current,17719.96,1754.29,61.11,24.31,0.0,74.07,True,34,True,False,True,False,False,False,0,False
10.0,AZ,MORTGAGE,87400.0,32.05,0,1996,3,49,19,327097,103543,0,11,19,0.0,0,4,22000,33,13,6,1,80.4,0,40000,60,15.05,952.65,Current,38161.85,3777.16,38.78,31.66,0.0,39.39,True,25,True,False,True,False,False,True,0,True
10.0,KY,MORTGAGE,55000.0,11.3,0,2000,1,26,5,241438,20960,0,2,5,0.0,0,1,14200,11,2,2,3,100.0,0,14000,60,21.45,382.3,Current,13457.47,1512.52,19.23,8.68,0.0,18.18,True,21,True,False,True,False,False,False,0,True
6.0,NY,MORTGAGE,185000.0,8.09,0,1999,9,35,16,609847,37951,0,8,16,0.0,0,1,72900,29,12,2,1,96.6,0,40000,60,7.35,798.67,Late (16-30 days),38328.8,2379.68,45.71,6.22,0.0,41.38,True,22,True,False,True,False,False,False,1,True
1.0,NY,RENT,93000.0,17.57,0,2005,1,38,16,121034,83008,0,2,16,0.0,0,8,76900,22,12,8,0,100.0,0,32000,36,6.71,983.83,Current,28753.31,3923.39,42.11,68.58,0.0,54.55,True,16,True,False,True,False,False,False,0,False
4.0,OH,RENT,41000.0,4.98,1,2007,1,13,4,12800,10665,0,1,4,0.0,0,1,2800,3,1,1,0,38.5,0,15000,60,12.61,338.31,Current,14452.23,1004.42,30.77,83.32,0.0,33.33,False,14,True,False,True,False,False,True,0,False
2.0,WI,RENT,48000.0,17.25,0,2002,2,32,16,101156,58674,0,3,16,0.0,0,5,37600,23,13,7,0,100.0,0,6000,36,6.72,184.5,Current,5237.0,920.26,50.0,58.0,0.0,56.52,True,19,True,False,True,False,False,False,0,False
9.0,MO,MORTGAGE,71000.0,22.33,0,2006,5,32,11,277358,71367,0,9,11,0.0,0,3,45000,15,7,3,3,100.0,0,40000,60,16.02,973.15,Current,38207.91,3857.0,34.38,25.73,0.0,46.67,True,15,True,False,True,False,False,False,0,True
10.0,WI,RENT,80000.0,21.05,0,2001,5,48,26,315917,46189,0,7,26,0.0,0,3,247700,33,23,3,0,100.0,0,20000,60,11.99,444.79,Current,19005.39,1765.84,54.17,14.62,0.0,69.7,True,20,True,False,True,False,False,False,0,False
4.0,NY,RENT,80000.0,11.57,0,2007,0,18,8,46578,25684,0,1,8,0.0,0,1,11800,13,6,5,0,100.0,0,14000,36,7.96,438.46,Current,12956.33,1309.19,44.44,55.14,0.0,46.15,True,14,False,False,True,False,False,True,0,False
0.0,CA,MORTGAGE,34000.0,3.42,0,2013,0,4,4,10782,6735,0,1,4,0.0,0,1,4000,2,2,1,0,100.0,0,1500,36,10.42,48.7,Current,1355.43,193.93,100.0,62.47,0.0,100.0,True,8,False,False,True,False,False,False,0,True
10.0,IN,MORTGAGE,55000.0,20.55,1,2001,4,21,5,154069,11150,0,1,5,0.0,0,0,0,10,1,1,5,95.2,0,5600,36,9.43,179.21,Current,5191.19,534.7,23.81,7.24,0.0,10.0,False,20,True,False,True,False,False,True,0,True
2.0,NJ,RENT,60000.0,13.05,0,2009,1,7,6,32733,22092,0,1,6,0.0,0,5,19400,5,5,5,0,100.0,0,9600,36,7.97,300.7,Current,8642.76,1198.55,85.71,67.49,0.0,100.0,True,12,True,False,True,False,False,False,0,False
6.0,NC,MORTGAGE,165000.0,20.15,0,1985,4,55,26,440000,42649,0,9,26,0.0,0,5,123900,37,22,6,1,100.0,0,25000,36,6.07,761.35,Current,23727.01,1514.27,47.27,9.69,0.0,59.46,True,36,True,False,True,False,False,False,0,True
3.0,FL,RENT,31000.0,32.29,0,2004,0,10,7,48467,30715,0,2,7,0.0,0,5,17500,6,6,6,0,100.0,0,16000,60,13.59,368.9,Current,15040.0,1832.42,70.0,63.37,0.0,100.0,True,17,False,False,True,False,False,False,0,False
10.0,CO,MORTGAGE,102000.0,14.06,0,2005,2,20,11,226730,39458,0,6,11,0.0,0,2,16200,8,6,3,2,100.0,1,8000,36,6.72,246.0,Current,7188.41,981.01,55.0,17.4,0.0,75.0,True,16,True,False,True,True,False,False,0,True
3.0,CA,RENT,65000.0,21.66,1,2005,3,10,4,49815,26435,0,2,4,0.0,0,1,3500,3,1,1,0,66.7,0,8000,36,17.09,285.59,Current,7298.57,1134.76,40.0,53.07,0.0,33.33,False,16,True,False,True,False,False,True,0,False
10.0,PA,MORTGAGE,37000.0,23.65,0,2008,5,21,12,36783,13700,128,8,12,0.0,0,4,9500,19,10,8,0,100.0,0,16000,60,14.08,372.96,Current,15245.95,1479.32,57.14,37.25,0.0,52.63,True,13,True,True,True,False,False,True,0,True
5.0,PA,MORTGAGE,100000.0,24.65,0,1997,1,32,10,313889,118338,0,6,10,0.0,0,3,44600,10,3,3,3,100.0,0,6000,36,6.71,184.47,Current,5544.7,551.17,31.25,37.7,0.0,30.0,True,24,True,False,True,False,False,False,0,True
10.0,WA,MORTGAGE,78000.0,32.11,0,1996,4,20,6,494393,209376,0,4,6,0.0,0,2,8500,3,2,2,1,100.0,0,20000,36,7.34,620.66,Current,18495.85,1898.68,30.0,42.35,0.0,66.67,True,25,True,False,True,False,False,True,0,True
10.0,AZ,MORTGAGE,85208.71,5.67,0,1991,3,21,12,247367,48716,0,5,12,0.0,0,3,21500,12,10,5,1,100.0,0,4300,36,6.07,130.96,Current,4081.03,260.47,57.14,19.69,0.0,83.33,True,30,True,False,True,False,False,False,0,True
10.0,WA,MORTGAGE,155000.0,20.69,1,2004,8,35,13,515101,74381,0,6,13,0.0,0,0,300,13,3,2,4,97.1,0,12000,60,24.85,351.17,Current,11464.94,1861.39,37.14,14.44,0.0,23.08,False,17,True,False,True,False,False,True,0,True
0.0,PA,MORTGAGE,175000.0,11.99,0,1990,0,11,10,106610,69579,0,2,10,0.0,0,7,58300,10,9,8,0,100.0,0,40000,60,16.01,972.94,Current,38664.52,2847.66,90.91,65.26,0.0,90.0,True,31,False,False,True,False,False,False,0,True
10.0,CA,MORTGAGE,55000.0,23.91,0,2007,3,33,20,305338,40906,0,7,20,0.0,0,5,33100,25,18,8,3,100.0,1,16000,60,14.08,372.96,Fully Paid,0.0,16112.635555556,60.61,13.4,0.0,72.0,True,14,True,False,True,True,False,False,0,True
0.0,FL,RENT,75000.0,20.38,0,2004,1,20,7,92008,68823,0,2,7,0.0,0,2,12100,10,4,3,2,85.0,0,12000,36,9.43,384.01,Current,11124.02,1145.74,35.0,74.8,0.0,40.0,True,17,True,False,True,False,False,False,0,False
2.0,TX,MORTGAGE,200000.0,8.85,0,2007,0,54,16,521786,134873,503,8,16,0.0,0,2,40300,19,12,2,2,98.1,0,35000,60,29.69,1125.72,Current,33635.31,5570.87,29.63,25.85,0.0,63.16,True,14,False,True,True,False,False,False,0,True
10.0,CT,MORTGAGE,72000.0,28.3,2,2001,1,21,13,551304,187709,0,1,13,0.0,0,1,34500,8,5,2,2,85.7,0,8275,36,21.45,313.68,Current,7416.01,1567.8,61.9,34.05,0.0,62.5,False,20,True,False,True,False,False,False,0,True
2.0,AR,RENT,55000.0,17.43,1,2000,2,14,9,46617,35823,0,2,9,,0,3,16600,9,6,6,0,93.0,0,10000,36,6.72,307.5,Current,8985.52,1228.09,64.29,76.85,,66.67,False,21,True,False,True,False,False,False,0,False
10.0,TX,MORTGAGE,165000.0,23.2,0,2004,3,42,24,344633,70804,0,8,24,0.0,0,9,41700,25,17,11,2,97.6,0,25000,60,11.99,555.99,Current,23438.11,2763.3,57.14,20.54,0.0,68.0,True,17,True,False,True,False,False,False,0,True
10.0,CA,MORTGAGE,70000.0,11.96,0,2000,0,17,8,190300,26843,0,4,8,0.0,0,4,25800,12,7,7,3,100.0,0,15000,60,13.59,345.85,Fully Paid,0.0,15628.41913557,47.06,14.11,0.0,58.33,True,21,False,False,True,False,False,False,0,True
10.0,IN,MORTGAGE,142000.0,26.04,0,2005,1,41,29,461736,74023,0,6,29,0.0,0,12,199000,25,22,12,4,100.0,0,12000,36,6.72,369.0,Current,10474.0,1836.04,70.73,16.03,0.0,88.0,True,16,True,False,True,False,False,False,0,True
10.0,SC,OWN,62000.0,10.36,0,2007,2,18,6,145446,10666,1164,2,6,0.0,0,1,1500,6,3,3,3,94.4,0,10000,60,16.02,243.29,Current,9551.97,964.26,33.33,7.33,0.0,50.0,True,14,True,True,True,False,False,True,0,True
0.0,FL,RENT,52000.0,13.43,0,2003,4,12,11,23100,16102,0,4,11,,0,6,15700,11,11,10,0,92.0,1,15000,36,15.05,520.35,Current,13645.89,2068.86,91.67,69.71,,100.0,True,18,True,False,True,True,False,False,0,False
7.0,CA,OWN,75000.0,35.2,1,2004,0,28,13,148723,102145,0,2,13,0.0,0,3,40400,7,5,3,0,74.1,0,8000,36,11.99,265.68,Current,6836.81,1538.07,46.43,68.68,0.0,71.43,False,17,False,False,True,False,False,False,0,True
2.0,FL,RENT,62000.0,15.33,0,2005,1,23,17,151681,104187,0,2,17,0.0,0,2,53600,15,10,4,0,100.0,0,20575,36,7.96,644.37,Current,19555.85,1297.84,73.91,68.69,0.0,66.67,True,16,True,False,True,False,False,False,0,False
9.0,MD,MORTGAGE,87000.0,15.17,0,2005,1,31,16,80775,39352,0,2,16,0.0,0,2,31000,18,12,9,2,87.1,0,11000,60,15.04,261.93,Current,10623.13,776.6,51.61,48.72,0.0,66.67,True,16,True,False,True,False,False,False,0,True
0.0,SC,MORTGAGE,105000.0,21.68,0,1982,2,49,14,720131,301518,0,6,14,0.0,0,3,33000,12,8,4,1,95.7,0,36000,36,9.93,1160.44,Current,31615.33,5861.78,28.57,41.87,0.0,66.67,True,39,True,False,True,False,False,True,0,True
10.0,FL,MORTGAGE,145000.0,32.99,0,1997,0,18,14,431537,159220,0,1,14,0.0,0,5,68800,11,9,7,2,94.4,0,19300,36,16.02,678.73,Current,17137.66,3376.47,77.78,36.9,0.0,81.82,True,24,False,False,True,False,False,False,0,True
10.0,OR,RENT,50000.0,5.42,0,2005,1,14,8,34000,5986,0,5,8,0.0,0,2,14500,13,8,5,0,100.0,0,10000,36,5.31,301.11,Current,9226.01,897.43,57.14,17.61,0.0,61.54,True,16,True,False,True,False,False,False,0,False
3.0,TX,RENT,90000.0,12.86,0,2013,1,8,8,65676,34077,0,1,8,0.0,0,5,22000,7,7,6,0,100.0,0,20000,36,10.91,653.93,Current,17596.2,3257.53,100.0,51.89,0.0,100.0,True,8,True,False,True,False,False,False,0,False
2.0,NY,MORTGAGE,45782.0,27.03,0,1995,1,34,14,76759,30786,0,8,14,0.0,0,8,26100,22,13,13,3,85.3,0,20000,36,9.93,644.69,Current,17564.07,3212.42,41.18,40.11,0.0,59.09,True,26,True,False,True,False,False,False,0,True
10.0,CA,MORTGAGE,150000.0,15.45,3,1978,1,22,10,480384,29820,0,5,10,0.0,0,4,6100,9,4,4,3,52.4,0,8000,36,10.91,261.57,Current,6826.0,1441.43,45.45,6.21,0.0,44.44,False,43,True,False,True,False,False,True,0,True
3.0,CA,RENT,24000.0,9.4,0,2013,0,3,3,17200,11077,0,0,3,0.0,0,2,8000,2,2,2,0,100.0,0,8900,36,9.92,286.85,Current,8471.68,581.06,100.0,64.4,0.0,100.0,True,8,False,False,False,False,False,True,0,False
4.0,AZ,MORTGAGE,140000.0,23.31,0,1976,1,36,19,365058,28351,0,5,19,0.0,0,3,110900,21,13,4,3,100.0,0,10000,36,5.31,301.11,Current,8965.72,1201.49,52.78,7.77,0.0,61.9,True,45,True,False,True,False,False,False,0,True
2.0,CT,RENT,40000.0,14.93,0,2013,2,8,6,26489,13307,50,4,6,0.0,0,1,1800,4,4,3,0,87.5,0,10000,60,19.42,261.73,Current,9695.43,763.61,75.0,50.24,0.0,100.0,True,8,True,True,True,False,False,True,0,False
10.0,WA,MORTGAGE,79000.0,17.35,0,2006,1,14,6,293380,44882,215,1,6,0.0,0,3,9700,7,3,3,1,92.9,1,19200,60,19.03,498.38,Current,18405.75,1973.22,42.86,15.3,0.0,42.86,True,15,True,True,True,True,False,True,0,True
8.0,NY,MORTGAGE,206000.0,5.43,0,1988,1,27,11,293895,28069,0,3,11,0.0,0,2,52000,21,10,5,4,100.0,0,18000,36,5.31,541.99,Current,16606.83,1620.66,40.74,9.55,0.0,47.62,True,33,True,False,True,False,False,False,0,True
10.0,FL,MORTGAGE,90000.0,8.8,2,2005,4,16,9,230873,29647,0,4,8,0.0,0,3,3700,8,6,3,2,71.4,0,5000,36,9.92,161.15,Current,4637.57,477.94,56.25,12.84,0.0,75.0,False,16,True,False,True,False,False,True,0,True
2.0,FL,MORTGAGE,50000.0,7.49,0,1986,5,14,7,199500,9136,0,4,7,0.0,0,1,5500,12,6,6,1,78.6,0,4000,36,16.02,140.67,Current,3551.84,694.45,50.0,4.58,0.0,50.0,True,35,True,False,True,False,False,False,0,True
1.0,NY,RENT,42000.0,21.86,0,2011,4,15,12,63300,26734,0,4,12,0.0,0,4,38500,12,10,5,0,100.0,0,25000,36,11.99,830.24,Current,22643.18,3287.65,80.0,42.23,0.0,83.33,True,10,True,False,True,False,False,False,0,False
9.0,CA,RENT,70000.0,22.82,0,2007,3,22,8,51124,35547,0,2,8,0.0,0,2,8900,12,5,4,0,100.0,0,16000,60,21.85,440.54,Current,15544.18,1282.78,36.36,69.53,0.0,41.67,True,14,True,False,True,False,False,True,0,False
3.0,TX,MORTGAGE,86000.0,14.34,0,1992,2,31,8,202300,41598,2304,7,8,0.0,0,2,5000,7,5,3,2,96.8,0,10000,36,20.39,373.63,Current,9378.41,1114.88,25.81,20.56,0.0,71.43,True,29,True,True,True,False,False,True,0,True
10.0,NC,RENT,37500.0,24.48,0,2003,4,20,10,48660,31116,66,12,10,0.0,0,2,3500,13,9,9,1,100.0,1,1800,36,10.41,58.43,Current,1670.44,174.25,50.0,63.95,0.0,69.23,True,18,True,True,True,True,False,False,0,False
5.0,PA,RENT,65000.0,16.12,0,2002,0,12,6,59676,35385,0,4,6,0.0,0,4,16500,8,4,4,0,100.0,0,15000,36,10.91,490.45,Current,13197.14,2443.16,50.0,59.3,0.0,50.0,True,19,False,False,True,False,False,False,0,False
7.0,FL,MORTGAGE,50000.0,4.56,1,2002,2,7,2,251690,2023,2260,0,2,0.0,0,1,4000,3,1,1,4,14.3,0,35000,60,20.0,927.29,Current,33589.39,3670.27,28.57,0.8,0.0,33.33,False,19,True,True,False,False,False,True,0,True
7.0,NY,RENT,65000.0,24.97,0,1999,0,15,10,70671,40775,0,1,10,0.0,0,6,26300,11,8,7,0,100.0,0,18000,36,10.91,588.54,Current,15836.57,2920.88,66.67,57.7,0.0,72.73,True,22,False,False,True,False,False,False,0,False
0.0,CA,MORTGAGE,100000.0,15.72,0,2002,1,43,10,742634,65816,0,5,10,0.0,0,5,42400,23,7,5,5,95.2,0,10000,60,14.08,233.1,Current,9528.72,924.58,23.26,8.86,0.0,30.43,True,19,True,False,True,False,False,False,0,True
10.0,IL,RENT,72000.0,16.7,0,2004,0,18,9,42014,32394,0,2,9,0.0,0,3,18300,11,7,7,0,100.0,0,2500,36,10.42,81.17,Current,2197.48,404.4,50.0,77.1,0.0,63.64,True,17,False,False,True,False,False,False,0,False
9.0,CA,MORTGAGE,320000.0,3.69,0,2011,6,11,8,56788,14834,59,0,8,0.0,0,1,7100,6,5,2,0,81.8,1,35000,36,7.97,1096.29,Current,30623.09,5450.46,72.73,26.12,0.0,83.33,True,10,True,True,False,True,False,True,0,True
2.0,NV,RENT,170000.0,18.14,0,2012,6,25,18,132340,79560,0,13,18,0.0,0,5,40800,18,16,10,0,100.0,0,40000,36,23.87,1566.59,Current,34494.86,7646.73,72.0,60.12,0.0,88.89,True,9,True,False,True,False,False,False,0,False
4.0,IN,MORTGAGE,60100.0,20.51,0,2001,1,37,15,272413,103139,994,5,15,0.0,0,2,10300,7,5,3,1,85.7,0,3150,36,7.97,98.67,Current,2835.89,391.89,40.54,37.86,0.0,71.43,True,20,True,True,True,False,False,False,0,True
2.0,CO,MORTGAGE,35000.0,14.09,0,1999,4,22,7,281467,29939,0,4,7,0.0,0,0,500,14,3,0,4,86.4,0,7650,36,9.44,244.84,Current,6902.6,971.34,31.82,10.64,0.0,21.43,True,22,True,False,True,False,False,True,0,True
4.0,NM,MORTGAGE,60000.0,31.66,0,2011,4,20,13,274294,82664,0,7,13,0.0,0,3,32400,11,6,3,1,100.0,0,12000,60,15.05,285.8,Current,11448.53,1118.12,65.0,30.14,0.0,54.55,True,10,True,False,True,False,False,False,0,True
4.0,TX,MORTGAGE,182000.0,15.42,0,1997,3,45,16,135263,104784,0,8,16,0.0,0,6,40300,35,11,10,1,95.5,0,31500,60,18.45,807.63,Current,30515.05,2455.18,35.56,77.47,0.0,31.43,True,24,True,False,True,False,False,False,0,True
10.0,WI,MORTGAGE,50000.0,25.97,0,2006,1,25,11,152772,28389,285,4,11,0.0,0,3,6000,8,6,6,5,100.0,0,6600,36,10.91,215.8,Current,5806.72,1089.01,44.0,18.58,0.0,75.0,True,15,True,True,True,False,False,True,0,True
10.0,TX,MORTGAGE,60000.0,14.54,0,2008,0,20,9,205329,17428,0,2,9,0.0,0,2,6700,8,7,5,2,100.0,0,20000,36,6.07,609.08,Current,18468.54,1820.5,45.0,8.49,0.0,87.5,True,13,False,False,True,False,False,True,0,True
7.0,NY,MORTGAGE,47800.0,34.18,0,1989,1,23,12,172542,34533,0,7,12,0.0,0,6,40000,14,9,7,3,100.0,0,8000,36,9.93,257.88,Current,7223.71,1049.18,52.17,20.01,0.0,64.29,True,32,True,False,True,False,False,False,0,True
10.0,NJ,MORTGAGE,110000.0,7.8,0,1997,1,6,4,167746,34590,0,3,4,0.0,0,1,7000,3,2,2,1,100.0,0,16000,60,10.9,347.09,Current,15389.22,1031.58,66.67,20.62,0.0,66.67,True,24,True,False,True,False,False,True,0,True
8.0,CA,RENT,42655.99,11.62,1,2006,1,11,8,18092,9896,0,0,8,0.0,0,5,10400,9,7,6,0,90.9,0,12000,36,16.01,421.95,Current,11203.92,1255.18,72.73,54.7,0.0,77.78,False,15,True,False,False,False,False,True,0,False
6.0,WA,RENT,30000.0,26.16,0,1989,0,17,7,61477,25342,0,1,7,0.0,0,2,26800,8,5,2,1,100.0,1,10000,60,13.59,230.57,Current,9399.96,1145.3,41.18,41.22,0.0,62.5,True,32,False,False,True,True,False,False,0,False
10.0,IL,MORTGAGE,78000.0,15.54,0,2003,0,15,5,270786,95923,0,2,5,0.0,0,1,21000,5,2,1,2,93.3,0,18000,36,6.71,553.41,Current,16634.11,1646.81,33.33,35.42,0.0,40.0,True,18,False,False,True,False,False,False,0,True
0.0,WI,RENT,42000.0,27.97,0,1999,5,36,27,111632,52086,0,14,27,0.0,0,1,22200,20,15,4,2,100.0,1,15000,36,9.93,483.52,Current,13544.48,1925.8,75.0,46.66,0.0,75.0,True,22,True,False,True,True,False,False,0,False
9.0,TX,RENT,77000.0,15.4,0,2011,0,12,9,262801,25586,0,5,9,0.0,0,2,4800,7,6,5,1,100.0,0,1800,36,12.62,60.33,Current,1631.77,238.16,75.0,9.74,0.0,85.71,True,10,False,False,True,False,False,False,0,False
1.0,IN,RENT,13728.0,14.16,0,2006,0,4,3,10300,5435,0,0,3,0.0,0,2,10300,3,3,2,0,100.0,1,4500,36,9.43,144.01,Current,4171.49,429.67,75.0,52.77,0.0,100.0,True,15,False,False,False,True,False,False,0,False
10.0,MA,RENT,65000.0,21.15,0,2003,1,13,9,61158,54543,0,7,9,0.0,0,4,8700,7,5,4,0,69.2,0,12000,36,9.93,386.82,Current,10538.41,1927.48,69.23,89.18,0.0,71.43,True,18,True,False,True,False,False,True,0,False
0.0,CO,MORTGAGE,55000.0,19.73,0,2005,0,13,8,68265,64328,0,2,8,0.0,0,4,11600,7,5,5,0,91.7,0,11000,36,12.61,368.58,Current,10233.03,1098.03,61.54,94.23,0.0,71.43,True,16,False,False,True,False,False,False,0,True
,IL,MORTGAGE,45000.0,0.67,0,1995,0,10,5,129000,368,0,0,5,0.0,0,1,9500,9,4,1,1,100.0,0,2100,36,7.34,65.17,Current,1942.06,194.65,50.0,0.29,0.0,44.44,True,26,False,False,False,False,False,False,0,True
9.0,HI,MORTGAGE,80400.0,6.71,0,2010,7,21,14,382190,15229,0,6,14,0.0,0,7,45000,13,13,7,4,83.3,0,27200,36,9.43,870.41,Current,25214.49,2596.98,66.67,3.98,0.0,100.0,True,11,True,False,True,False,False,False,0,True
10.0,IL,RENT,156000.0,20.25,0,2004,3,31,17,193469,159878,0,2,17,0.0,0,3,13500,6,4,3,0,61.3,0,35000,36,16.02,1230.85,Current,31078.69,6091.95,54.84,82.64,0.0,66.67,True,17,True,False,True,False,False,True,0,False
2.0,FL,RENT,45000.0,39.05,0,1988,4,30,15,50833,36675,960,6,15,0.0,0,4,5300,25,14,13,0,46.7,0,5600,36,13.59,190.29,Current,4951.12,947.22,50.0,72.15,0.0,56.0,True,33,True,True,True,False,False,True,0,False
2.0,NJ,RENT,40000.0,28.22,0,2013,0,10,9,71532,33326,0,4,9,0.0,0,1,14400,7,6,2,0,100.0,0,15000,36,16.02,527.51,Current,13319.42,2624.2,90.0,46.59,0.0,85.71,True,8,False,False,True,False,False,True,0,False
4.0,TX,RENT,95000.0,17.68,0,2002,3,22,19,62800,33897,0,2,19,0.0,0,9,41100,18,17,15,0,100.0,0,30000,36,10.42,973.95,Current,26370.26,4835.02,86.36,53.98,0.0,94.44,True,19,True,False,True,False,False,False,0,False
10.0,TX,OWN,109000.0,19.43,0,1983,0,36,15,186785,68319,0,3,15,0.0,0,1,26000,20,11,4,4,100.0,0,10000,36,6.07,304.54,Current,9234.27,910.25,41.67,36.58,0.0,55.0,True,38,False,False,True,False,False,False,0,True
1.0,CA,RENT,37000.0,13.17,0,2013,2,9,6,21700,13806,0,4,6,0.0,0,3,11800,6,5,3,1,100.0,0,14400,36,15.04,499.47,Current,13430.99,1486.38,66.67,63.62,0.0,83.33,True,8,True,False,True,False,False,True,0,False
10.0,PA,RENT,107000.0,10.98,0,1998,2,20,14,74394,52524,5675,3,14,0.0,0,4,6700,11,8,6,0,85.0,0,15000,60,12.62,338.39,Current,14077.6,1670.92,70.0,70.6,0.0,72.73,True,23,True,True,True,False,False,True,0,False
1.0,MT,RENT,33477.0,35.68,0,2003,2,37,14,36320,17519,0,7,14,0.0,0,5,7300,29,12,8,0,100.0,0,5000,36,13.58,169.87,Current,4656.28,505.84,37.84,48.24,0.0,41.38,True,18,True,False,True,False,False,False,0,False
10.0,FL,MORTGAGE,65000.0,20.33,0,2003,2,24,17,306802,45679,2004,12,17,0.0,0,6,22200,18,14,9,1,87.0,0,12000,60,10.41,257.4,Current,11536.1,765.26,70.83,14.89,0.0,77.78,True,18,True,True,True,False,False,False,0,True
10.0,CA,MORTGAGE,91000.0,12.67,0,2003,4,24,10,53640,30402,0,5,10,0.0,0,4,17700,15,9,7,6,100.0,1,12000,36,10.9,392.3,Current,11142.36,1169.63,41.67,56.68,0.0,60.0,True,18,True,False,True,True,False,False,0,True
3.0,CA,OWN,40000.0,3.31,0,2006,0,13,7,8600,2568,4591,1,7,0.0,0,2,5900,12,7,2,0,61.5,0,30000,60,21.45,819.22,Fully Paid,0.0,30074.7175,53.85,29.86,0.0,58.33,True,15,False,True,True,False,False,True,0,True
4.0,NY,RENT,135000.0,21.78,1,2000,0,54,17,291671,251337,0,4,17,0.0,0,6,46000,13,10,9,0,100.0,0,24000,60,11.99,533.75,Current,22806.46,2119.01,31.48,86.17,0.0,76.92,True,21,False,False,True,False,False,False,0,False
10.0,PA,OWN,73000.0,25.4,0,1978,4,50,18,130171,97996,0,7,15,,0,5,8000,42,12,7,1,82.0,0,7500,36,12.62,251.34,Current,6799.18,994.84,36.0,75.28,,28.57,True,43,True,False,True,False,False,False,0,True
1.0,MA,RENT,70000.0,12.62,0,1998,0,23,13,94090,74215,0,3,13,0.0,0,2,15500,16,11,4,0,87.0,0,6025,36,10.41,195.58,Current,5591.32,583.26,56.52,78.88,0.0,68.75,True,23,False,False,True,False,False,False,0,False
2.0,TN,OWN,25500.0,10.24,2,1991,5,22,13,44600,6282,0,11,13,0.0,0,4,27100,18,13,4,0,90.9,0,6000,36,10.91,196.18,Current,4864.96,1327.45,59.09,14.09,0.0,72.22,False,30,True,False,True,False,False,False,0,True
3.0,OH,RENT,30000.0,26.24,0,1994,1,10,7,34138,20537,0,3,7,0.0,0,3,11700,6,5,5,0,100.0,0,6000,36,12.62,201.07,Current,5581.72,594.8,70.0,60.16,0.0,83.33,True,27,True,False,True,False,False,False,0,False
1.0,NJ,RENT,40000.0,24.66,1,1995,1,28,24,70600,48363,0,11,24,,0,8,29800,16,12,8,0,93.0,0,8000,36,9.93,257.88,Late (31-120 days),7420.19,771.23,85.71,68.5,,75.0,False,26,True,False,True,False,False,False,1,False
9.0,MD,RENT,40000.0,11.4,0,2010,3,10,6,19174,9387,0,2,6,0.0,0,2,3700,8,5,4,0,90.0,0,4700,36,19.03,172.36,Current,4195.1,856.63,60.0,48.96,0.0,62.5,True,11,True,False,True,False,False,True,0,False
